73,1336,1376,1205,1333,1421,1400,1330,1340,1343,1324,1357,1449,1461,1455,1491,1538,1568,1586,1656,1623,1642,1625,1640,1669,1677,1631,1729,1676,1664,1632,1671,1627,1671,1789,1675,16274,342,595,442,451,364,360,475,663,837,589,671,575,659,683,622,451,551,373,500,469,409,362,484,445,618,775,642,527,587,548,733,833,640,629,609
288,347,599,451,452,370,378,485,676,847,593,681,589,666,692,635,455,559,385,507,473,419,364,487,447,632,782,654,529,594,553,741,843,648,635,620
289,350,599,451,455,372,382,490,679,852,599,685,594,671,696,639,459,563,387,509,474,420,367,490,453,635,787,654,533,595,557,745,844,655,633,621
290,350,600,453,456,373,384,491,680,854,594,686,597,671,696,638,461,563,387,510,475,421,369,489,453,637,787,656,535,597,557,744,845,655,635,623
291,351,600,453,457,373,386,493,679,856,595,686,601,674,699,642,463,565,390,514,478,423,369,491,455,635,788,659,537,599,559,747,847,655,637,624
292,353,602,455,457,373,387,493,683,859,599,690,601,676,699,643,465,573,390,513,479,425,372,493,455,637,790,663,535,601,563,751,849,659,638,625
293,353,602,455,457,373,389,496,683,861,601,690,604,677,702,645,463,570,392,514,479,425,371,495,457,639,791,662,537,603,562,751,848,657,636,626
292,353,603,454,457,374,389,498,684,863,605,692,603,676,700,645,465,571,392,515,482,425,372,497,459,638,790,662,539,604,561,752,849,656,640,629
293,353,602,455,458,377,391,498,686,863,609,692,603,675,701,644,467,571,391,515,482,427,374,496,460,641,790,664,539,603,561,752,849,659,642,629
293,352,603,455,457,376,391,496,688,862,607,693,606,676,701,644,468,571,393,518,484,428,374,496,460,641,792,666,541,605,563,751,850,659,641,629
294,353,604,455,457,376,393,499,688,863,607,692,605,679,703,647,467,570,394,519,483,429,375,496,462,643,793,667,541,604,566,753,850,661,643,629
295,353,603,455,457,376,393,497,688,863,604,693,605,677,703,646,470,570,396,519,483,428,376,497,462,640,793,667,543,605,562,753,850,660,645,628
293,353,604,456,459,376,392,499,688,865,608,694,603,679,703,647,469,570,395,517,484,427,375,494,461,645,794,667,543,605,562,754,850,661,645,628
295,355,605,457,460,377,393,499,685,865,605,693,613,679,704,647,469,571,394,519,483,429,376,495,462,642,793,667,544,604,564,751,851,659,644,627
295,355,605,457,459,377,393,498,687,867,608,694,611,679,704,646,469,570,394,519,484,429,376,495,463,643,795,667,543,603,563,755,851,661,645,627
295,356,605,455,461,376,393,499,688,868,607,693,612,681,706,649,473,572,399,519,484,429,378,497,463,642,794,668,545,604,564,753,852,661,647,629
