77,1181,1185,1187,1191,1194,1198,1201,1205,1209,1213,1215,1214,1217,1219,1243,1277,1305,1326,1343,1357,1369,1378,1386,1395,1403,1413,1425,1435,1437,1432,1424,1414,1402,1391,1378,13273,322,570,424,422,400,371,451,633,787,600,665,599,607,573,533,418,570,380,522,448,392,353,513,445,572,743,621,527,643,573,707,767,617,637,679
289,334,585,441,429,410,386,471,646,800,606,673,610,621,581,548,427,579,393,530,456,405,355,518,447,580,749,633,530,647,579,719,776,619,637,684
291,338,589,441,431,411,389,475,649,801,609,679,611,622,581,551,430,579,394,531,457,409,355,518,452,582,749,635,530,647,581,719,776,623,638,685
293,341,594,445,432,415,392,477,652,802,611,679,619,626,582,552,429,581,395,531,458,410,358,519,453,583,756,637,532,650,583,723,779,625,643,686
294,342,593,445,436,417,395,477,653,803,611,683,619,625,584,553,431,582,396,531,461,409,359,520,455,585,753,636,533,650,584,723,782,625,644,688
295,341,593,445,435,417,393,476,654,806,614,685,621,623,587,557,431,582,399,528,461,411,359,523,457,585,755,638,535,653,587,723,779,625,645,689
296,342,592,445,436,416,396,478,656,807,617,684,623,628,588,555,433,583,401,531,465,412,362,524,458,585,749,637,538,654,588,725,783,627,647,689
298,345,594,447,435,417,397,480,659,809,614,689,626,631,591,561,436,587,401,536,468,415,362,525,458,587,750,640,537,654,587,727,786,630,646,694
298,344,595,447,437,417,399,481,664,810,618,689,624,631,596,561,438,588,403,537,467,412,363,527,462,585,751,639,536,653,589,727,788,629,646,695
300,347,598,448,437,420,400,482,665,809,615,688,626,635,592,562,438,589,404,539,470,417,363,528,461,587,755,642,537,656,589,732,790,631,647,696
299,347,596,448,436,420,401,484,665,810,616,688,627,631,595,562,437,587,409,540,473,420,366,531,466,589,753,642,535,655,591,733,790,632,655,698
302,347,597,449,439,421,404,483,666,811,617,689,626,631,594,562,435,588,407,537,472,418,366,531,463,589,765,643,541,659,592,727,792,632,656,697
302,349,600,449,440,421,402,481,667,810,620,691,627,631,597,561,437,590,409,541,477,421,369,533,465,589,766,644,539,658,592,731,790,633,657,695
303,348,601,451,442,422,402,483,669,811,620,687,631,636,600,562,438,591,407,541,478,419,368,531,465,592,772,647,541,661,593,731,793,634,658,697
304,350,601,451,441,422,405,486,670,811,619,687,630,637,602,564,438,591,407,540,477,419,371,532,466,593,771,646,540,659,593,734,795,632,658,698
303,349,605,452,439,422,404,485,669,811,619,693,631,638,602,565,439,592,408,540,475,417,369,531,464,591,771,647,541,659,593,733,793,634,658,697
