089,4090,4091,4091,4090,4091,4091,4091,4090,4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,3863,4091,4091,3861,4091,4091,4091,4091,4091,4091,4091,4091,4089,4091,4091,4091,47,59,143,556,95,429,280,139,237,621,887,608,1014,802,499,525,480,213,537,615,519,390,211,213,622,351,671,1101,529,549,802,672,613,681,437,571
597,64,150,585,356,442,297,146,248,623,914,619,1013,851,560,507,461,216,545,635,553,352,207,208,613,336,663,1066,501,563,787,661,593,661,412,585
580,60,136,567,325,429,270,117,219,562,887,602,983,803,537,518,442,201,513,600,509,329,179,183,576,281,616,1014,460,509,773,608,534,646,415,571
583,64,144,607,353,427,277,134,239,623,941,618,1000,847,566,527,463,224,539,662,541,385,199,204,608,349,633,1032,533,525,795,647,585,684,435,595
602,64,150,633,387,451,283,131,236,630,926,621,1019,831,497,519,481,234,538,643,549,384,212,217,621,344,670,1067,538,532,784,664,606,705,429,590
604,71,137,569,373,436,293,139,220,608,881,576,1015,850,489,545,480,225,535,609,536,384,210,213,615,371,661,1083,541,525,795,683,581,713,436,597
615,73,154,631,387,455,295,147,258,682,933,641,1044,862,593,571,505,247,560,621,572,387,233,234,639,386,711,1109,591,579,842,724,643,743,487,641
613,64,142,581,369,451,289,133,247,610,930,611,1022,861,555,527,489,239,552,637,557,373,207,215,619,387,656,1056,521,566,827,664,586,704,465,644
629,77,157,601,395,459,292,159,276,660,949,624,1030,858,583,554,495,249,571,700,598,406,223,224,631,405,711,1095,565,574,853,722,642,747,467,657
636,77,158,625,398,438,313,158,275,685,969,643,1042,869,579,580,521,246,567,650,598,415,238,229,643,417,724,1088,599,589,859,721,654,745,498,658
629,70,142,570,365,443,296,145,235,607,879,594,1030,863,553,561,499,229,537,602,535,380,220,218,603,365,687,1059,524,546,815,695,609,719,439,619
625,80,161,638,408,461,307,168,262,677,942,647,1055,865,559,576,538,243,553,635,580,428,249,235,628,386,715,1130,599,579,852,719,692,807,490,667
623,73,156,599,400,461,291,145,276,656,944,661,1031,835,592,570,520,246,545,643,569,396,230,225,617,343,695,1067,554,569,851,683,648,738,466,647
607,64,143,565,359,449,280,137,244,596,940,611,1019,816,565,567,470,233,521,622,538,381,218,223,621,319,662,1038,527,575,831,657,597,689,428,655
627,73,160,601,385,456,298,156,280,636,972,627,1034,823,603,583,486,244,556,662,629,436,233,235,645,359,720,1097,573,607,867,685,637,755,503,691
642,81,168,611,402,458,308,169,298,682,962,661,1050,844,554,614,517,258,551,618,569,445,251,244,664,391,733,1107,601,625,873,726,687,783,525,701
643,79,155,578,379,456,309,167,259,635,909,631,1048,857,569,589,510,242,545,613,537,434,242,237,649,382,723,1113,581,582,858,758,687,808,519,676
645,82,170,627,412,463,319,163,289,701,962,663,1065,883,629,597,552,264,566,630,575,425,260,246,658,379,779,1169,616,624,875,759,721,850,558,702
643,76,156,575,384,448,293,160,287,678,998,653,1042,851,639,623,512,253,547,629,560,418,242,237,643,363,724,1099,583,590,854,740,674,801,536,694
653,81,161,590,390,457,297,186,307,686,1015,658,1053,901,692,635,529,260,574,675,625,436,249,243,667,446,779,1153,614,617,880,768,729,826,554,719
655,92,177,651,430,487,321,195,309,717,996,688,1071,915,630,629,547,277,571,644,580,442,258,252,675,430,785,1148,631,633,893,810,727,849,569,718
655,78,150,574,384,467,311,171,265,652,946,644,1038,887,541,599,527,244,554,618,550,423,235,233,643,385,737,1112,563,578,847,755,688,841,545,653
669,90,171,638,415,473,330,184,309,747,979,653,1069,900,605,633,560,273,578,632,592,445,259,249,676,423,770,1153,640,639,891,769,722,837,555,686
653,82,158,594,416,466,310,168,290,672,1006,667,1051,901,625,623,523,265,571,662,589,417,250,240,646,339,737,1109,569,613,853,768,653,811,534,673
677,92,179,635,428,473,323,183,318,718,1029,685,1059,863,649,614,548,281,596,686,625,448,264,256,677,449,830,1167,643,646,893,820,734,848,571,729
681,90,177,662,425,467,333,184,313,763,1034,695,1075,872,609,624,550,282,595,677,585,480,261,251,672,411,788,1171,627,651,868,779,735,855,567,712
668,77,150,565,409,450,310,167,268,679,951,655,1059,831,513,599,535,251,573,632,528,429,247,236,645,379,741,1131,577,593,841,763,707,858,569,687
675,88,179,650,410,457,333,186,314,737,1013,682,1077,908,615,622,568,275,600,661,562,431,258,249,679,404,763,1131,613,647,885,775,733,887,591,700
654,83,165,611,417,447,311,171,294,698,1028,690,1059,905,626,637,543,274,570,627,596,406,239,237,644,363,725,1105,549,607,855,755,703,816,548,688
675,91,181,648,442,442,329,189,325,763,1073,721,1074,894,651,638,559,289,605,694,638,461,269,258,677,428,790,1167,631,654,890,834,755,865,607,730
691,93,179,647,412,455,332,195,312,717,1037,705,1080,907,602,623,558,280,603,672,583,463,272,254,670,419,759,1139,629,657,880,805,743,855,584,719
675,83,158,591,397,451,328,172,267,674,945,653,1048,851,530,607,547,264,589,655,587,451,263,247,669,445,779,1146,596,623,859,799,754,884,575,714
679,93,184,661,415,473,343,193,309,743,1008,695,1080,918,651,635,603,286,608,666,584,433,265,253,673,376,759,1144,611,661,888,835,741,867,602,724
662,91,171,631,421,473,337,175,297,713,1019,679,1057,913,620,629,550,274,594,682,617,419,259,242,651,410,769,1125,572,625,893,775,698,836,575,682
690,99,192,666,458,485,359,210,333,771,1049,715,1071,925,702,665,594,302,626,719,653,473,282,261,681,438,839,1194,628,663,927,790,768,876,613,742
